Time (ns),SCLK,MOSI,MISO,SS_N,BUSY,IRQ,DATA
12000000,0,0,1,b11110111,1,0,b1111111111111111
12010000,0,0,1,b11110111,1,0,b1111111111111111
12020000,0,0,1,b11110111,1,0,b1111111111111111
12030000,0,0,1,b11110111,1,0,b1111111111111111
12040000,0,0,1,b11110111,1,0,b1111111111111111
12050000,1,0,1,b11110111,1,0,b1111111111111111
12060000,1,0,1,b11110111,1,0,b1111111111111111
12070000,1,0,1,b11110111,1,0,b1111111111111111
12080000,1,0,1,b11110111,1,0,b1111111111111111
12090000,1,0,1,b11110111,1,0,b1111111111111111
12100000,1,0,1,b11110111,1,0,b1111111111111111
12110000,1,0,1,b11110111,1,0,b1111111111111111
12120000,1,0,1,b11110111,1,0,b1111111111111111
12130000,0,1,1,b11110111,1,0,b1111111111111111
12140000,0,1,1,b11110111,1,0,b1111111111111111
12150000,0,1,1,b11110111,1,0,b1111111111111111
12160000,0,1,1,b11110111,1,0,b1111111111111111
12170000,0,1,1,b11110111,1,0,b1111111111111111
12180000,0,1,1,b11110111,1,0,b1111111111111111
12190000,0,1,1,b11110111,1,0,b1111111111111111
12200000,0,1,1,b11110111,1,0,b1111111111111111
12210000,1,1,1,b11110111,1,0,b1111111111111111
12220000,1,1,1,b11110111,1,0,b1111111111111111
12230000,1,1,1,b11110111,1,0,b1111111111111111
12240000,1,1,1,b11110111,1,0,b1111111111111111
12250000,1,1,1,b11110111,1,0,b1111111111111111
12260000,1,1,1,b11110111,1,0,b1111111111111111
12270000,1,1,1,b11110111,1,0,b1111111111111111
12280000,1,1,1,b11110111,1,0,b1111111111111111
12290000,0,1,1,b11110111,1,0,b1111111111111111
12300000,0,1,1,b11110111,1,0,b1111111111111111
12310000,0,1,1,b11110111,1,0,b1111111111111111
12320000,0,1,1,b11110111,1,0,b1111111111111111
12330000,0,1,1,b11110111,1,0,b1111111111111111
12340000,0,1,1,b11110111,1,0,b1111111111111111
12350000,0,1,1,b11110111,1,0,b1111111111111111
12360000,0,1,1,b11110111,1,0,b1111111111111111
12370000,1,1,1,b11110111,1,0,b1111111111111111
12380000,1,1,1,b11110111,1,0,b1111111111111111
12390000,1,1,1,b11110111,1,0,b1111111111111111
12400000,1,1,1,b11110111,1,0,b1111111111111111
12410000,1,1,1,b11110111,1,0,b1111111111111111
12420000,1,1,1,b11110111,1,0,b1111111111111111
12430000,1,1,1,b11110111,1,0,b1111111111111111
12440000,1,1,1,b11110111,1,0,b1111111111111111
12450000,0,1,1,b11110111,1,0,b1111111111111111
12460000,0,1,1,b11110111,1,0,b1111111111111111
12470000,0,1,1,b11110111,1,0,b1111111111111111
12480000,0,1,1,b11110111,1,0,b1111111111111111
12490000,0,1,1,b11110111,1,0,b1111111111111111
12500000,0,1,1,b11110111,1,0,b1111111111111111
12510000,0,1,1,b11110111,1,0,b1111111111111111
12520000,0,1,1,b11110111,1,0,b1111111111111111
12530000,1,1,1,b11110111,1,0,b1111111111111111
12540000,1,1,1,b11110111,1,0,b1111111111111111
12550000,1,1,1,b11110111,1,0,b1111111111111111
12560000,1,1,1,b11110111,1,0,b1111111111111111
12570000,1,1,1,b11110111,1,0,b1111111111111111
12580000,1,1,1,b11110111,1,0,b1111111111111111
12590000,1,1,1,b11110111,1,0,b1111111111111111
12600000,1,1,1,b11110111,1,0,b1111111111111111
12610000,0,1,1,b11110111,1,0,b1111111111111111
12620000,0,1,1,b11110111,1,0,b1111111111111111
12630000,0,1,1,b11110111,1,0,b1111111111111111
12640000,0,1,1,b11110111,1,0,b1111111111111111
12650000,0,1,1,b11110111,1,0,b1111111111111111
12660000,0,1,1,b11110111,1,0,b1111111111111111
12670000,0,1,1,b11110111,1,0,b1111111111111111
12680000,0,1,1,b11110111,1,0,b1111111111111111
12690000,1,1,1,b11110111,1,0,b1111111111111111
12700000,1,1,1,b11110111,1,0,b1111111111111111
12710000,1,1,1,b11110111,1,0,b1111111111111111
12720000,1,1,1,b11110111,1,0,b1111111111111111
12730000,1,1,1,b11110111,1,0,b1111111111111111
12740000,1,1,1,b11110111,1,0,b1111111111111111
12750000,1,1,1,b11110111,1,0,b1111111111111111
12760000,1,1,1,b11110111,1,0,b1111111111111111
12770000,0,0,1,b11110111,1,0,b1111111111111111
12780000,0,0,1,b11110111,1,0,b1111111111111111
12790000,0,0,1,b11110111,1,0,b1111111111111111
12800000,0,0,1,b11110111,1,0,b1111111111111111
12810000,0,0,1,b11110111,1,0,b1111111111111111
12820000,0,0,1,b11110111,1,0,b1111111111111111
12830000,0,0,1,b11110111,1,0,b1111111111111111
12840000,0,0,1,b11110111,1,0,b1111111111111111
12850000,1,0,1,b11110111,1,0,b1111111111111111
12860000,1,0,1,b11110111,1,0,b1111111111111111
12870000,1,0,1,b11110111,1,0,b1111111111111111
12880000,1,0,1,b11110111,1,0,b1111111111111111
12890000,1,0,1,b11110111,1,0,b1111111111111111
12900000,1,0,1,b11110111,1,0,b1111111111111111
12910000,1,0,1,b11110111,1,0,b1111111111111111
12920000,1,0,1,b11110111,1,0,b1111111111111111
12930000,0,0,1,b11110111,1,0,b1111111111111111
12940000,0,0,1,b11110111,1,0,b1111111111111111
12950000,0,0,1,b11110111,1,0,b1111111111111111
12960000,0,0,1,b11110111,1,0,b1111111111111111
12970000,0,0,1,b11110111,1,0,b1111111111111111
12980000,0,0,1,b11110111,1,0,b1111111111111111
12990000,0,0,1,b11110111,1,0,b1111111111111111
13000000,0,0,1,b11110111,1,0,b1111111111111111
13010000,1,0,1,b11110111,1,0,b1111111111111111
13020000,1,0,1,b11110111,1,0,b1111111111111111
13030000,1,0,1,b11110111,1,0,b1111111111111111
13040000,1,0,1,b11110111,1,0,b1111111111111111
13050000,1,0,1,b11110111,1,0,b1111111111111111
13060000,1,0,1,b11110111,1,0,b1111111111111111
13070000,1,0,1,b11110111,1,0,b1111111111111111
13080000,1,0,1,b11110111,1,0,b1111111111111111
13090000,0,1,1,b11110111,1,0,b1111111111111111
13100000,0,1,1,b11110111,1,0,b1111111111111111
13110000,0,1,1,b11110111,1,0,b1111111111111111
13120000,0,1,1,b11110111,1,0,b1111111111111111
13130000,0,1,1,b11110111,1,0,b1111111111111111
13140000,0,1,1,b11110111,1,0,b1111111111111111
13150000,0,1,1,b11110111,1,0,b1111111111111111
13160000,0,1,1,b11110111,1,0,b1111111111111111
13170000,1,1,1,b11110111,1,0,b1111111111111111
13180000,1,1,1,b11110111,1,0,b1111111111111111
13190000,1,1,1,b11110111,1,0,b1111111111111111
13200000,1,1,1,b11110111,1,0,b1111111111111111
13210000,1,1,1,b11110111,1,0,b1111111111111111
13220000,1,1,1,b11110111,1,0,b1111111111111111
13230000,1,1,1,b11110111,1,0,b1111111111111111
13240000,1,1,1,b11110111,1,0,b1111111111111111
13250000,0,1,1,b11110111,1,0,b1111111111111111
13260000,0,1,1,b11110111,1,0,b1111111111111111
13270000,0,1,1,b11110111,1,0,b1111111111111111
13280000,0,1,1,b11110111,1,0,b1111111111111111
13290000,0,1,1,b11110111,1,0,b1111111111111111
13300000,0,1,1,b11110111,1,0,b1111111111111111
13310000,0,1,1,b11110111,1,0,b1111111111111111
13320000,0,1,1,b11110111,1,0,b1111111111111111
13330000,1,1,1,b11110111,1,0,b1111111111111111
13340000,1,1,1,b11110111,1,0,b1111111111111111
13350000,1,1,1,b11110111,1,0,b1111111111111111
13360000,1,1,1,b11110111,1,0,b1111111111111111
13370000,1,1,1,b11110111,1,0,b1111111111111111
13380000,1,1,1,b11110111,1,0,b1111111111111111
13390000,1,1,1,b11110111,1,0,b1111111111111111
13400000,1,1,1,b11110111,1,0,b1111111111111111
13410000,0,0,1,b11110111,1,0,b1111111111111111
13420000,0,0,1,b11110111,1,0,b1111111111111111
13430000,0,0,1,b11110111,1,0,b1111111111111111
13440000,0,0,1,b11110111,1,0,b1111111111111111
13450000,0,0,1,b11110111,1,0,b1111111111111111
13460000,0,0,1,b11110111,1,0,b1111111111111111
13470000,0,0,1,b11110111,1,0,b1111111111111111
13480000,0,0,1,b11110111,1,0,b1111111111111111
13490000,1,0,1,b11110111,1,0,b1111111111111111
13500000,1,0,1,b11110111,1,0,b1111111111111111
13510000,1,0,1,b11110111,1,0,b1111111111111111
13520000,1,0,1,b11110111,1,0,b1111111111111111
13530000,1,0,1,b11110111,1,0,b1111111111111111
13540000,1,0,1,b11110111,1,0,b1111111111111111
13550000,1,0,1,b11110111,1,0,b1111111111111111
13560000,1,0,1,b11110111,1,0,b1111111111111111
13570000,0,1,1,b11110111,1,0,b1111111111111111
13580000,0,1,1,b11110111,1,0,b1111111111111111
13590000,0,1,1,b11110111,1,0,b1111111111111111
13600000,0,1,1,b11110111,1,0,b1111111111111111
13610000,0,1,1,b11110111,1,0,b1111111111111111
13620000,0,1,1,b11110111,1,0,b1111111111111111
13630000,0,1,1,b11110111,1,0,b1111111111111111
13640000,0,1,1,b11110111,1,0,b1111111111111111
13650000,1,1,1,b11111111,0,1,b1111111111111111
13660000,1,1,1,b11111111,0,1,b1111111111111111
13670000,1,1,1,b11111111,0,0,b1111111111111111
